Customer_ID,Age,Gender,Country,City,Device_Type,Browser,Session_Duration,Pages_Viewed,Clicked_Ad,Product_Category,Purchase_Amount,Payment_Method,Discount_Applied,Delivery_Time_Days,Return,Customer_Satisfaction,Membership_Level,Loyalty_Points,Referral_Used
CUST1413,22,Male,India,Toronto,Tablet,Chrome,35.5,6,0,Clothing,342.12,Cash on Delivery,0,10,0,3,Silver,742,0
CUST1414,56,Female,USA,London,Mobile,Safari,56.55,18,0,Electronics,189.57,Credit Card,0,9,1,1,None,301,0
CUST1415,21,Other,Canada,Lahore,Tablet,Edge,11.29,5,1,Clothing,77.06,PayPal,0,5,0,4,None,254,1
CUST1416,23,Other,USA,Lahore,Tablet,Safari,28.83,18,0,Beauty,206.02,Cash on Delivery,1,11,1,3,Platinum,683,0
CUST1417,62,Other,UK,Toronto,Desktop,Safari,6.39,3,0,Electronics,60.77,Credit Card,1,1,0,1,Gold,943,0
CUST1418,49,Other,USA,Mumbai,Mobile,Chrome,37.92,3,0,Home,290.56,Cash on Delivery,0,1,0,2,Silver,691,0
CUST1419,47,Male,Canada,Lahore,Desktop,Firefox,33.48,10,0,Books,25.27,Debit Card,0,2,1,5,Platinum,263,1
CUST1420,64,Female,UK,Toronto,Mobile,Firefox,25.03,19,0,Electronics,266.02,Cash on Delivery,0,10,1,1,None,694,0
CUST1421,52,Other,Pakistan,London,Desktop,Safari,31.76,3,0,Beauty,443.75,Cash on Delivery,0,10,0,1,None,833,1
CUST1422,57,Male,Pakistan,Toronto,Tablet,Chrome,53.9,12,0,Electronics,419.75,Debit Card,0,5,0,2,Platinum,716,0
CUST1423,33,Other,USA,Lahore,Mobile,Edge,12.58,16,1,Clothing,441.98,PayPal,1,4,1,4,Silver,423,0
CUST1424,30,Female,USA,London,Tablet,Firefox,2.33,17,0,Electronics,461.41,Debit Card,0,1,1,2,None,760,1
CUST1425,59,Male,Canada,Toronto,Tablet,Safari,51.84,7,1,Home,56.74,PayPal,1,4,0,1,None,212,1
CUST1426,47,Female,Canada,New York,Desktop,Firefox,35.05,13,1,Electronics,68.73,Debit Card,0,4,1,4,Gold,670,1
CUST1427,36,Female,India,London,Mobile,Firefox,53.55,2,1,Books,280.72,Cash on Delivery,0,10,0,3,Platinum,943,0
CUST1428,34,Male,Canada,New York,Tablet,Edge,36.22,4,1,Electronics,447.52,Cash on Delivery,1,4,0,1,None,99,1
CUST1429,36,Male,India,Mumbai,Desktop,Chrome,48.8,10,0,Clothing,487.3,PayPal,0,1,0,2,Silver,828,1
CUST1430,45,Male,UK,London,Mobile,Edge,26.35,7,1,Electronics,27.9,PayPal,1,9,1,3,Gold,111,1
CUST1431,43,Male,USA,New York,Mobile,Chrome,45.24,17,1,Home,181.11,Credit Card,1,14,0,5,Platinum,307,1
CUST1432,54,Male,UK,Lahore,Tablet,Firefox,54.87,6,1,Beauty,110.38,Credit Card,0,3,0,3,Silver,677,1
CUST1433,43,Male,Canada,Lahore,Mobile,Safari,34.76,19,1,Electronics,379.2,Cash on Delivery,0,13,1,2,None,474,0
CUST1434,40,Male,UK,Mumbai,Tablet,Edge,11.67,5,1,Electronics,321.9,Cash on Delivery,1,4,1,3,Platinum,547,1
CUST1435,26,Other,UK,London,Mobile,Chrome,16.86,10,0,Books,64.34,Credit Card,1,5,1,2,Platinum,111,0
CUST1436,29,Female,UK,London,Desktop,Firefox,12.72,9,0,Home,244.34,Credit Card,0,13,0,1,Silver,86,1
CUST1437,18,Male,Canada,London,Tablet,Chrome,15.56,13,1,Beauty,344.29,PayPal,1,13,1,4,Platinum,182,1
CUST1438,18,Other,UK,Mumbai,Tablet,Chrome,19.08,19,0,Clothing,390.61,Debit Card,0,7,1,5,Silver,596,0
CUST1439,64,Other,India,London,Mobile,Chrome,33.75,6,0,Electronics,14.93,PayPal,1,6,0,4,None,780,0
CUST1440,51,Other,Canada,Lahore,Mobile,Firefox,35.69,4,1,Beauty,445.78,Credit Card,0,5,0,4,Gold,164,0
CUST1441,49,Female,UK,New York,Tablet,Safari,26.16,3,1,Clothing,286.79,Cash on Delivery,1,8,0,4,Silver,814,0
CUST1442,42,Male,Canada,Lahore,Mobile,Safari,37.31,3,1,Home,406.9,Credit Card,1,14,0,2,Gold,89,1
CUST1443,57,Other,Pakistan,Lahore,Desktop,Safari,5.81,4,0,Home,404.93,Cash on Delivery,0,1,1,2,Platinum,999,0
CUST1444,62,Female,India,New York,Mobile,Chrome,6.18,5,1,Beauty,98.98,Cash on Delivery,1,7,0,5,Silver,454,1
CUST1445,18,Female,UK,Lahore,Desktop,Firefox,11.14,8,0,Clothing,59.54,Cash on Delivery,1,12,1,2,None,237,1
CUST1446,33,Female,Pakistan,Mumbai,Desktop,Chrome,31.57,16,0,Home,362.04,Cash on Delivery,1,6,0,2,Silver,998,1
CUST1447,56,Other,Pakistan,New York,Desktop,Safari,13.63,3,0,Beauty,82.43,Debit Card,1,11,0,2,Silver,533,0
CUST1448,22,Male,Canada,Lahore,Desktop,Safari,17.71,12,1,Home,425.72,Credit Card,1,5,1,2,Silver,678,0
CUST1449,39,Other,Pakistan,Toronto,Desktop,Firefox,24.62,8,0,Home,364.46,PayPal,1,7,1,1,Gold,726,0
CUST1450,46,Other,India,Lahore,Mobile,Chrome,48.9,13,1,Home,421.7,Cash on Delivery,1,3,1,5,Gold,57,1
CUST1451,20,Male,India,Mumbai,Desktop,Edge,1.82,4,1,Books,153.01,Cash on Delivery,0,1,0,2,Platinum,541,0
CUST1452,29,Male,USA,London,Mobile,Edge,39.31,14,1,Clothing,161.72,PayPal,1,9,0,5,Platinum,913,0
CUST1453,43,Male,India,Lahore,Desktop,Safari,40.46,14,1,Beauty,337.25,PayPal,1,2,1,3,Platinum,617,1
CUST1454,33,Female,Pakistan,London,Tablet,Firefox,48.12,13,1,Beauty,20.57,Cash on Delivery,0,13,1,1,Platinum,401,0
CUST1455,54,Male,India,Toronto,Desktop,Chrome,56.03,6,0,Clothing,364.62,PayPal,1,10,0,2,Silver,841,1
CUST1456,39,Other,Canada,Lahore,Tablet,Chrome,2.19,17,0,Clothing,418.71,PayPal,1,3,1,1,Gold,678,0
CUST1457,46,Male,USA,New York,Desktop,Safari,10.07,4,0,Clothing,210.51,Debit Card,0,8,1,1,Gold,861,0
CUST1458,31,Other,Pakistan,London,Desktop,Safari,53.28,8,0,Clothing,383.62,PayPal,1,12,0,3,Gold,665,0
CUST1459,45,Female,USA,Toronto,Desktop,Chrome,28.05,17,0,Electronics,91.43,Credit Card,1,10,1,5,Gold,838,0
CUST1460,22,Other,Pakistan,New York,Tablet,Chrome,34.31,3,1,Beauty,164.52,Credit Card,0,9,0,1,Platinum,518,0
CUST1461,64,Other,Canada,New York,Tablet,Safari,40.12,17,1,Electronics,487.28,Credit Card,0,13,0,4,Silver,196,1
CUST1462,47,Male,USA,New York,Desktop,Chrome,41.06,9,0,Home,493.23,Cash on Delivery,1,3,0,3,Gold,832,0
CUST1463,63,Male,UK,New York,Mobile,Edge,55.97,2,0,Home,258.74,Credit Card,1,6,1,4,None,45,0
CUST1464,22,Other,Pakistan,Lahore,Desktop,Safari,59.82,13,0,Beauty,467.46,Debit Card,0,7,1,3,Silver,529,0
CUST1465,29,Male,UK,Lahore,Tablet,Chrome,43.49,2,1,Home,263.75,Credit Card,1,1,1,4,None,396,0
CUST1466,33,Female,USA,Lahore,Desktop,Safari,17.95,11,1,Clothing,149.34,Cash on Delivery,0,14,1,4,Silver,664,0
CUST1467,43,Female,UK,Toronto,Tablet,Firefox,52.91,15,1,Electronics,137.12,Debit Card,0,7,0,1,Silver,999,0
CUST1468,43,Male,UK,Toronto,Tablet,Safari,3.9,11,0,Clothing,465.11,Credit Card,0,4,0,1,Silver,775,0
CUST1469,38,Female,USA,Toronto,Tablet,Safari,14.63,3,0,Home,90.36,Debit Card,1,5,1,3,None,73,1
CUST1470,56,Male,Canada,Mumbai,Desktop,Firefox,53.95,3,0,Electronics,291.92,Debit Card,0,8,1,5,Gold,415,1
CUST1471,53,Other,UK,Toronto,Tablet,Edge,16.12,12,0,Clothing,279.98,Cash on Delivery,0,4,1,1,Gold,656,0
CUST1472,50,Other,UK,Lahore,Tablet,Chrome,14.02,5,1,Beauty,371.11,Cash on Delivery,0,4,1,1,None,613,1
CUST1473,47,Female,Canada,Lahore,Desktop,Firefox,9.15,7,0,Clothing,252.13,Debit Card,1,8,0,2,Gold,334,0
CUST1474,54,Male,UK,Mumbai,Tablet,Safari,51.69,7,0,Home,139.78,Credit Card,1,5,1,1,Platinum,846,1
CUST1475,40,Male,UK,Mumbai,Desktop,Chrome,30.5,13,0,Electronics,88.85,Cash on Delivery,1,13,0,5,Gold,632,0
CUST1476,27,Female,UK,Toronto,Tablet,Firefox,40.82,9,1,Beauty,312.31,Debit Card,0,6,1,2,Platinum,687,0
CUST1477,22,Other,India,London,Mobile,Chrome,15.1,13,1,Electronics,360.9,PayPal,1,12,1,4,Platinum,574,1
CUST1478,53,Female,Canada,Mumbai,Mobile,Chrome,45.72,12,0,Beauty,286.91,PayPal,1,11,1,4,Platinum,295,0
CUST1479,51,Other,UK,New York,Tablet,Firefox,45.84,13,1,Electronics,370.48,Cash on Delivery,0,14,0,2,None,83,1
CUST1480,48,Male,Canada,Lahore,Mobile,Chrome,19.44,10,1,Home,75.05,Credit Card,0,5,1,2,Gold,14,0
CUST1481,27,Other,Pakistan,New York,Desktop,Edge,25.23,1,1,Beauty,441.82,PayPal,1,1,0,2,Gold,866,0
CUST1482,36,Female,Pakistan,Lahore,Mobile,Firefox,13.37,8,1,Books,293.29,PayPal,1,7,0,3,None,133,0
CUST1483,49,Male,UK,Lahore,Tablet,Edge,58.62,16,1,Electronics,67.79,PayPal,0,6,1,5,None,477,0
CUST1484,18,Female,Canada,Mumbai,Tablet,Safari,39.09,13,0,Electronics,233.65,Credit Card,1,2,0,5,Gold,632,1
CUST1485,22,Female,Canada,Mumbai,Desktop,Chrome,56.14,3,0,Clothing,423.17,Credit Card,0,11,0,4,None,318,0
CUST1486,62,Other,Canada,New York,Tablet,Safari,18.9,3,0,Beauty,449.29,Cash on Delivery,0,7,0,4,None,391,1
CUST1487,21,Female,India,Lahore,Desktop,Safari,47.13,5,1,Books,136.0,Cash on Delivery,1,6,1,4,Platinum,478,1
CUST1488,33,Other,Pakistan,New York,Mobile,Chrome,46.19,11,1,Home,357.08,PayPal,1,5,0,1,None,639,0
CUST1489,41,Male,Canada,London,Mobile,Firefox,41.81,7,1,Clothing,54.49,Credit Card,1,8,0,4,Platinum,367,0
CUST1490,33,Other,Canada,New York,Desktop,Chrome,57.97,10,1,Books,21.61,Debit Card,1,5,1,2,Silver,366,1
CUST1491,19,Male,India,Toronto,Desktop,Safari,24.22,10,0,Beauty,282.4,PayPal,0,11,1,4,Platinum,287,1
CUST1492,45,Other,India,New York,Tablet,Safari,8.71,2,0,Books,348.94,Cash on Delivery,1,2,0,2,Platinum,812,0
CUST1493,49,Female,Canada,Toronto,Mobile,Firefox,40.63,3,0,Electronics,398.91,Credit Card,1,6,0,3,None,377,1
CUST1494,44,Other,USA,Toronto,Desktop,Chrome,44.03,8,0,Electronics,173.41,Cash on Delivery,1,14,0,1,Gold,691,1
CUST1495,37,Other,Canada,Toronto,Mobile,Safari,34.93,11,0,Clothing,8.23,Cash on Delivery,0,12,0,1,Silver,462,1
CUST1496,41,Male,Canada,London,Desktop,Edge,13.2,13,0,Beauty,242.36,Credit Card,1,1,1,5,Silver,593,0
CUST1497,29,Female,India,New York,Mobile,Safari,30.76,7,1,Beauty,12.85,PayPal,1,5,1,3,Silver,12,1
CUST1498,52,Other,India,New York,Tablet,Safari,19.42,13,1,Books,50.53,Credit Card,0,14,0,2,Gold,535,1
CUST1499,50,Female,Canada,London,Mobile,Firefox,26.22,2,0,Clothing,166.71,PayPal,0,6,1,3,Silver,167,1
CUST1500,50,Other,Canada,Lahore,Mobile,Edge,39.07,6,1,Beauty,221.4,Cash on Delivery,0,7,0,1,Silver,269,1
CUST1501,60,Other,Canada,Mumbai,Mobile,Safari,44.97,9,0,Electronics,143.34,Credit Card,0,14,1,2,Gold,987,0
CUST1502,54,Female,India,New York,Mobile,Safari,14.7,2,0,Books,293.02,Debit Card,0,2,1,3,Silver,970,0
CUST1503,29,Other,Canada,Mumbai,Mobile,Edge,24.91,18,1,Home,32.4,PayPal,1,1,0,1,None,69,1
CUST1504,20,Female,Canada,London,Tablet,Chrome,16.88,16,0,Electronics,76.57,Debit Card,0,6,0,2,None,317,1
CUST1505,18,Other,UK,Lahore,Desktop,Chrome,12.72,12,0,Clothing,349.15,PayPal,0,3,0,2,Platinum,375,1
CUST1506,50,Male,USA,Lahore,Mobile,Safari,47.22,7,0,Beauty,75.36,Credit Card,0,5,0,1,Platinum,88,0
CUST1507,57,Female,Pakistan,Lahore,Tablet,Safari,54.65,7,1,Electronics,321.69,Debit Card,0,12,1,2,Platinum,700,0
CUST1508,27,Other,USA,London,Mobile,Chrome,22.84,17,1,Home,32.07,Credit Card,0,11,1,1,None,256,1
CUST1509,60,Other,UK,Toronto,Mobile,Firefox,45.33,13,1,Home,206.65,PayPal,0,13,0,4,None,216,1
CUST1510,61,Male,Pakistan,Toronto,Desktop,Edge,53.92,11,1,Clothing,92.82,PayPal,0,2,1,4,None,449,0
CUST1511,46,Female,Canada,Mumbai,Mobile,Edge,50.92,6,0,Electronics,59.27,PayPal,0,1,1,2,Platinum,893,1
CUST1512,30,Other,UK,Toronto,Tablet,Firefox,11.79,14,1,Books,285.68,PayPal,1,1,0,2,Platinum,543,1
CUST1513,29,Male,Canada,Toronto,Tablet,Firefox,57.42,6,1,Electronics,464.53,Cash on Delivery,1,13,0,1,Platinum,140,0
CUST1514,48,Other,India,Lahore,Desktop,Firefox,23.22,6,1,Home,32.12,PayPal,1,11,1,2,Platinum,160,0
CUST1515,63,Female,UK,Lahore,Mobile,Firefox,21.02,2,0,Clothing,213.67,Debit Card,0,4,0,5,Platinum,31,0
CUST1516,19,Other,India,Mumbai,Tablet,Firefox,4.68,15,1,Clothing,355.23,PayPal,0,10,0,4,Platinum,823,0
CUST1517,52,Other,UK,New York,Mobile,Firefox,29.68,17,1,Books,234.03,Credit Card,0,13,1,2,None,151,0
CUST1518,40,Other,UK,Mumbai,Mobile,Edge,7.43,8,0,Clothing,404.22,Cash on Delivery,1,2,1,2,Gold,858,1
CUST1519,34,Other,India,Mumbai,Mobile,Firefox,15.66,5,0,Clothing,93.92,Debit Card,0,1,0,3,Gold,259,0
CUST1520,43,Male,Pakistan,London,Desktop,Chrome,19.7,17,0,Clothing,480.0,Cash on Delivery,0,6,1,2,Platinum,727,0
CUST1521,25,Male,USA,London,Mobile,Firefox,48.72,1,0,Clothing,195.66,Cash on Delivery,0,14,0,5,Gold,278,0
CUST1522,46,Female,Canada,Mumbai,Tablet,Firefox,52.65,18,1,Clothing,174.08,Cash on Delivery,1,4,0,4,Gold,284,0
CUST1523,43,Male,UK,Mumbai,Mobile,Edge,18.85,15,0,Home,437.93,Credit Card,1,10,1,3,None,609,0
CUST1524,27,Male,Canada,Mumbai,Tablet,Edge,51.66,5,1,Electronics,284.11,Cash on Delivery,0,13,1,1,Platinum,916,0
CUST1525,43,Female,India,Toronto,Mobile,Firefox,51.58,7,1,Beauty,260.64,Cash on Delivery,1,12,0,1,Platinum,541,1
CUST1526,51,Male,Canada,London,Tablet,Edge,46.11,18,1,Clothing,364.85,PayPal,0,7,0,4,Gold,601,0
CUST1527,58,Male,India,Mumbai,Tablet,Safari,9.66,6,1,Beauty,292.02,Credit Card,0,11,0,1,Platinum,147,1
CUST1528,24,Female,Canada,Lahore,Mobile,Edge,41.73,5,1,Beauty,85.45,Debit Card,1,6,1,5,Platinum,655,1
CUST1529,21,Female,USA,Lahore,Mobile,Edge,56.76,19,0,Home,338.73,Debit Card,1,5,0,2,Platinum,66,0
CUST1530,62,Female,USA,Toronto,Tablet,Edge,41.27,10,1,Clothing,71.07,Debit Card,1,10,1,4,Platinum,944,0
CUST1531,28,Other,USA,Toronto,Desktop,Edge,20.57,15,1,Beauty,403.9,Credit Card,1,12,0,3,Gold,868,1
CUST1532,46,Other,USA,New York,Mobile,Chrome,30.53,10,1,Clothing,494.92,Debit Card,0,13,1,2,Silver,569,1
CUST1533,53,Female,USA,New York,Desktop,Chrome,39.1,16,0,Books,191.81,Credit Card,0,12,0,1,Gold,999,1
CUST1534,42,Female,USA,New York,Mobile,Chrome,31.12,12,1,Books,225.15,PayPal,1,12,1,1,None,939,0
CUST1535,38,Female,India,Toronto,Mobile,Firefox,8.08,18,1,Books,27.98,PayPal,1,12,0,3,Silver,792,1
CUST1536,53,Other,UK,Toronto,Mobile,Firefox,19.41,1,0,Beauty,11.8,Credit Card,0,2,0,5,Silver,278,0
CUST1537,27,Other,Canada,Toronto,Mobile,Safari,48.34,16,1,Books,461.1,Debit Card,0,5,0,3,Silver,747,0
CUST1538,54,Male,USA,Lahore,Desktop,Chrome,51.82,6,1,Home,68.67,Credit Card,0,9,0,4,Gold,442,1
CUST1539,26,Male,India,Toronto,Mobile,Firefox,9.1,3,0,Home,225.66,Credit Card,0,9,1,3,None,896,0
CUST1540,41,Female,India,Lahore,Tablet,Edge,57.19,2,1,Beauty,408.6,Cash on Delivery,1,2,1,1,Gold,864,0
CUST1541,52,Other,India,New York,Tablet,Edge,20.4,2,1,Clothing,445.21,Credit Card,1,7,1,5,None,398,1
CUST1542,52,Other,UK,New York,Desktop,Chrome,40.08,13,1,Electronics,262.1,Cash on Delivery,1,10,1,5,Gold,127,1
CUST1543,53,Other,Canada,New York,Mobile,Safari,45.36,9,1,Clothing,284.69,PayPal,0,14,1,3,Gold,336,0
CUST1544,35,Female,UK,Mumbai,Tablet,Safari,48.9,16,1,Clothing,336.49,Cash on Delivery,0,4,0,4,Gold,481,1
CUST1545,56,Male,Pakistan,Mumbai,Desktop,Edge,56.8,5,0,Clothing,480.88,Credit Card,1,13,1,1,Silver,720,0
CUST1546,49,Female,India,London,Mobile,Safari,19.46,7,0,Clothing,303.32,PayPal,1,13,1,2,Gold,947,1
CUST1547,41,Male,Pakistan,London,Tablet,Chrome,51.65,13,0,Electronics,281.94,Cash on Delivery,1,3,1,5,None,185,1
CUST1548,40,Male,USA,London,Tablet,Edge,8.77,13,1,Books,12.19,Credit Card,0,11,1,3,None,168,1
CUST1549,49,Female,USA,Mumbai,Desktop,Firefox,42.6,7,1,Clothing,45.07,PayPal,1,1,0,4,None,683,1
CUST1550,54,Male,UK,Mumbai,Mobile,Firefox,44.78,10,1,Home,290.7,Cash on Delivery,0,3,0,4,Silver,259,0
CUST1551,29,Male,Canada,London,Mobile,Safari,40.99,15,0,Beauty,468.44,Credit Card,1,11,0,1,Gold,716,1
CUST1552,30,Other,Pakistan,London,Tablet,Edge,15.89,6,1,Beauty,434.01,Credit Card,1,9,0,5,Gold,963,0
CUST1553,40,Male,Canada,Toronto,Tablet,Edge,52.51,5,1,Home,491.38,Debit Card,1,14,1,1,Platinum,646,0
CUST1554,42,Female,UK,London,Tablet,Firefox,10.96,2,1,Clothing,266.28,Debit Card,0,9,1,2,Silver,557,1
CUST1555,52,Female,USA,Toronto,Mobile,Edge,4.16,15,0,Electronics,395.03,Cash on Delivery,0,7,0,2,None,506,1
CUST1556,58,Male,Canada,Lahore,Desktop,Edge,43.33,16,0,Books,421.0,Cash on Delivery,0,3,0,2,None,520,1
CUST1557,47,Other,Canada,Mumbai,Desktop,Edge,29.05,19,1,Beauty,325.78,Cash on Delivery,0,13,1,4,Gold,470,1
CUST1558,34,Other,USA,London,Mobile,Safari,51.1,9,1,Books,172.68,Credit Card,0,3,1,5,None,160,1
CUST1559,37,Male,Pakistan,Mumbai,Desktop,Edge,23.62,19,1,Electronics,237.64,Cash on Delivery,0,4,0,1,Gold,288,0
CUST1560,42,Male,USA,Mumbai,Tablet,Chrome,10.93,7,0,Beauty,429.67,Credit Card,1,7,0,1,Gold,339,1
CUST1561,39,Female,Canada,Mumbai,Desktop,Safari,50.35,4,0,Books,152.78,Cash on Delivery,0,7,0,2,Platinum,899,0
CUST1562,30,Male,Pakistan,Lahore,Desktop,Edge,33.39,3,0,Electronics,462.25,Credit Card,1,12,0,5,Silver,832,0
CUST1563,36,Other,Pakistan,New York,Desktop,Edge,12.16,11,1,Books,118.75,Credit Card,0,12,1,5,Gold,501,0
CUST1564,53,Male,USA,London,Tablet,Chrome,43.5,1,0,Clothing,376.01,Debit Card,1,14,1,3,Gold,105,0
CUST1565,29,Female,Canada,New York,Mobile,Safari,31.16,6,1,Electronics,317.13,PayPal,1,2,1,5,Gold,801,1
CUST1566,58,Female,UK,New York,Tablet,Firefox,36.65,11,1,Books,376.05,Credit Card,0,12,0,5,Platinum,474,1
CUST1567,36,Female,Canada,New York,Mobile,Firefox,28.19,1,0,Clothing,221.49,Cash on Delivery,1,5,1,1,Gold,852,0
CUST1568,29,Female,India,Mumbai,Mobile,Safari,49.89,7,1,Clothing,466.66,Debit Card,0,7,1,5,Silver,599,0
CUST1569,26,Female,UK,Toronto,Mobile,Edge,49.94,6,0,Electronics,318.07,Cash on Delivery,0,7,0,5,Silver,462,1
CUST1570,24,Male,Pakistan,Mumbai,Desktop,Edge,42.85,14,1,Home,147.71,Cash on Delivery,0,6,0,1,None,482,0
CUST1571,45,Male,UK,Mumbai,Desktop,Firefox,7.22,2,1,Beauty,321.04,Credit Card,0,10,0,5,Silver,703,1
CUST1572,31,Male,Pakistan,New York,Mobile,Firefox,50.49,4,0,Electronics,146.97,Credit Card,1,10,0,1,None,152,0
CUST1573,48,Male,Pakistan,Mumbai,Mobile,Firefox,40.59,11,1,Clothing,150.35,PayPal,0,12,0,3,Silver,822,1
CUST1574,36,Female,UK,New York,Desktop,Chrome,42.12,15,1,Clothing,202.8,Credit Card,1,8,0,4,None,648,0
CUST1575,64,Other,Pakistan,Toronto,Tablet,Firefox,22.42,18,1,Electronics,426.95,Credit Card,1,3,1,1,Gold,784,0
CUST1576,33,Male,Pakistan,London,Mobile,Chrome,52.88,1,1,Home,252.65,PayPal,1,1,1,1,Platinum,148,0
CUST1577,22,Other,India,New York,Tablet,Safari,43.8,3,1,Beauty,341.06,Cash on Delivery,0,3,1,5,Platinum,187,1
CUST1578,52,Male,Canada,Toronto,Desktop,Edge,7.64,3,1,Books,199.02,PayPal,1,11,1,1,Platinum,652,1
CUST1579,29,Male,Canada,London,Mobile,Firefox,25.06,7,1,Electronics,135.48,PayPal,0,2,1,2,Gold,130,1
CUST1580,42,Other,India,Lahore,Tablet,Edge,53.3,1,1,Beauty,477.55,PayPal,1,2,1,2,Platinum,451,0
CUST1581,38,Female,UK,New York,Tablet,Edge,3.78,11,0,Beauty,303.77,Debit Card,0,14,0,3,Silver,515,0
CUST1582,53,Male,USA,New York,Tablet,Firefox,57.72,6,0,Clothing,467.31,Cash on Delivery,0,14,0,1,None,490,0
CUST1583,40,Male,USA,Lahore,Desktop,Firefox,41.07,3,1,Books,105.69,Debit Card,0,2,0,5,Gold,475,0
CUST1584,33,Male,USA,Lahore,Desktop,Safari,38.25,19,1,Electronics,77.71,Debit Card,0,5,1,5,Platinum,262,0
CUST1585,56,Other,India,New York,Tablet,Chrome,16.96,2,0,Clothing,428.63,Credit Card,1,13,1,4,Silver,537,0
CUST1586,62,Female,India,Lahore,Tablet,Chrome,15.68,18,1,Clothing,342.05,PayPal,1,1,0,3,Silver,458,1
CUST1587,59,Other,Pakistan,Mumbai,Desktop,Edge,56.58,12,0,Home,97.36,PayPal,0,10,0,5,Gold,535,1
CUST1588,56,Other,USA,London,Tablet,Firefox,18.6,10,0,Beauty,138.33,Debit Card,1,4,0,4,Gold,777,1
CUST1589,31,Female,UK,London,Tablet,Safari,46.75,5,0,Electronics,401.33,Credit Card,0,14,0,5,Platinum,740,0
CUST1590,48,Other,UK,London,Desktop,Safari,24.19,9,1,Electronics,229.66,Credit Card,0,10,0,4,None,780,1
CUST1591,22,Female,USA,Mumbai,Tablet,Safari,9.22,2,1,Electronics,336.92,Credit Card,1,5,1,2,Platinum,636,0
CUST1592,52,Male,USA,Lahore,Tablet,Safari,1.63,2,1,Clothing,162.58,Cash on Delivery,0,2,1,2,Platinum,683,0
CUST1593,40,Female,USA,Toronto,Tablet,Safari,33.11,6,0,Home,193.71,Debit Card,0,5,1,5,Gold,745,1
CUST1594,46,Male,India,Lahore,Desktop,Chrome,58.57,10,0,Books,495.4,Cash on Delivery,0,10,0,3,Platinum,294,0
CUST1595,60,Other,India,New York,Tablet,Chrome,22.78,18,0,Clothing,127.57,Credit Card,0,4,1,1,Platinum,914,0
CUST1596,28,Other,India,London,Desktop,Chrome,22.07,12,1,Books,255.7,Credit Card,0,8,0,3,None,434,0
CUST1597,35,Male,Canada,Lahore,Desktop,Firefox,21.3,4,0,Home,422.98,Credit Card,1,1,1,3,Silver,274,0
CUST1598,64,Other,UK,Toronto,Mobile,Edge,31.71,17,0,Beauty,123.42,PayPal,1,12,0,1,Silver,587,0
CUST1599,29,Female,UK,New York,Mobile,Safari,27.0,15,1,Electronics,210.53,Debit Card,1,5,0,2,None,307,1
CUST1600,26,Male,Pakistan,Mumbai,Tablet,Firefox,52.91,6,0,Books,309.47,PayPal,0,14,1,2,Silver,725,1
CUST1601,27,Other,India,Mumbai,Desktop,Safari,30.83,16,0,Clothing,243.19,Cash on Delivery,0,14,1,1,Platinum,942,0
CUST1602,61,Male,Canada,Toronto,Mobile,Chrome,30.96,17,1,Books,232.45,PayPal,0,11,1,4,None,996,0
CUST1603,34,Female,Canada,New York,Tablet,Firefox,9.16,3,1,Beauty,184.44,Debit Card,0,12,1,3,None,375,1
CUST1604,55,Female,UK,London,Mobile,Chrome,58.98,10,0,Electronics,295.39,PayPal,0,10,1,5,Gold,157,1
CUST1605,24,Other,India,Lahore,Mobile,Safari,15.75,5,1,Books,314.06,Credit Card,0,1,0,2,Silver,813,1
CUST1606,63,Female,Pakistan,New York,Desktop,Safari,5.33,14,0,Beauty,328.38,Cash on Delivery,1,10,1,5,Gold,203,0
CUST1607,30,Male,India,Mumbai,Desktop,Edge,40.13,13,1,Clothing,39.83,Cash on Delivery,0,10,1,1,Platinum,988,1
CUST1608,57,Female,USA,Toronto,Mobile,Safari,36.13,6,0,Home,317.36,Credit Card,1,4,0,5,None,660,1
CUST1609,59,Male,India,Toronto,Mobile,Chrome,25.49,12,1,Clothing,476.85,Credit Card,0,8,1,5,Platinum,74,0
CUST1610,26,Male,USA,Lahore,Desktop,Safari,25.91,8,0,Electronics,272.79,Credit Card,1,1,0,3,Silver,379,0
CUST1611,44,Female,USA,Toronto,Tablet,Edge,47.32,5,1,Clothing,359.06,Debit Card,0,11,1,1,Gold,740,1
CUST1612,19,Other,Pakistan,Toronto,Desktop,Edge,12.55,15,1,Clothing,280.58,PayPal,1,2,1,5,Silver,303,0
CUST1613,22,Female,UK,New York,Mobile,Chrome,49.39,16,1,Clothing,428.1,Cash on Delivery,1,1,0,2,Platinum,61,1
CUST1614,46,Male,India,London,Tablet,Firefox,39.28,1,1,Clothing,465.14,PayPal,0,11,1,1,Gold,569,1
CUST1615,54,Male,USA,Lahore,Mobile,Safari,25.72,16,1,Electronics,96.19,Credit Card,0,7,1,2,Silver,785,0
CUST1616,55,Female,India,New York,Tablet,Edge,28.02,5,1,Beauty,221.25,Credit Card,1,2,1,4,Platinum,107,0
CUST1617,36,Other,UK,London,Mobile,Safari,16.14,3,1,Books,199.23,PayPal,0,1,1,5,Silver,186,1
CUST1618,25,Other,UK,New York,Tablet,Safari,45.37,15,0,Home,205.58,Cash on Delivery,0,12,0,1,None,986,0
CUST1619,62,Male,Canada,New York,Tablet,Firefox,31.26,13,0,Books,67.13,Debit Card,0,6,0,2,Gold,228,0
